gw,mesh,mode,sensorSF,meshSF,total_sent,total_rcv,total_drop,der_pct,total_rcv_started,total_rcv_correct,total_collision,radio_der_pct,collision_pct
5,1,MIN,9,12,2277,2310,0,101.44927536231884,11390,2310,9076,20.28094820017559,79.68393327480246
5,1,MIN,9,7,2277,2310,0,101.44927536231884,11390,2310,9076,20.28094820017559,79.68393327480246
5,1,MIN,9,8,2277,2310,0,101.44927536231884,11390,2310,9076,20.28094820017559,79.68393327480246
5,1,MIN,9,9,2277,2310,0,101.44927536231884,11390,2310,9076,20.28094820017559,79.68393327480246
5,2,MAX,10,10,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,2,MAX,10,11,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,2,MAX,10,12,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,2,MAX,10,7,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,2,MAX,10,8,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,2,MAX,10,9,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,2,MAX,11,10,586,1388,0,236.86006825938568,2935,1388,720,47.29131175468484,24.531516183986373
5,2,MAX,11,11,586,1388,0,236.86006825938568,2935,1388,720,47.29131175468484,24.531516183986373
5,2,MAX,11,12,586,1388,0,236.86006825938568,2935,1388,720,47.29131175468484,24.531516183986373
5,2,MAX,11,7,586,1388,0,236.86006825938568,2935,1388,720,47.29131175468484,24.531516183986373
5,2,MAX,11,8,586,1388,0,236.86006825938568,2935,1388,720,47.29131175468484,24.531516183986373
5,2,MAX,11,9,586,1388,0,236.86006825938568,2935,1388,720,47.29131175468484,24.531516183986373
5,2,MAX,12,10,349,908,0,260.1719197707736,1745,908,18,52.03438395415473,1.0315186246418337
5,2,MAX,12,11,349,908,0,260.1719197707736,1745,908,18,52.03438395415473,1.0315186246418337
5,2,MAX,12,12,349,908,0,260.1719197707736,1745,908,18,52.03438395415473,1.0315186246418337
5,2,MAX,12,7,349,908,0,260.1719197707736,1745,908,18,52.03438395415473,1.0315186246418337
5,2,MAX,12,8,349,908,0,260.1719197707736,1745,908,18,52.03438395415473,1.0315186246418337
5,2,MAX,12,9,349,908,0,260.1719197707736,1745,908,18,52.03438395415473,1.0315186246418337
5,2,MAX,7,10,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,2,MAX,7,11,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,2,MAX,7,12,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,2,MAX,7,7,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,2,MAX,7,8,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,2,MAX,7,9,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,2,MAX,8,10,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,2,MAX,8,11,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,2,MAX,8,12,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,2,MAX,8,7,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,2,MAX,8,8,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,2,MAX,8,9,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,2,MAX,9,10,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,2,MAX,9,11,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,2,MAX,9,12,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,2,MAX,9,7,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,2,MAX,9,8,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,2,MAX,9,9,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,2,MIN,10,10,1151,1431,0,124.32667245873155,5760,1431,4325,24.84375,75.08680555555556
5,2,MIN,10,11,1151,1431,0,124.32667245873155,5760,1431,4325,24.84375,75.08680555555556
5,2,MIN,10,12,1151,1431,0,124.32667245873155,5760,1431,4325,24.84375,75.08680555555556
5,2,MIN,10,7,1151,1431,0,124.32667245873155,5760,1431,4325,24.84375,75.08680555555556
5,2,MIN,10,8,1151,1431,0,124.32667245873155,5760,1431,4325,24.84375,75.08680555555556
5,2,MIN,10,9,1151,1431,0,124.32667245873155,5760,1431,4325,24.84375,75.08680555555556
5,2,MIN,11,10,586,1700,0,290.1023890784983,2935,1700,1230,57.921635434412266,41.90800681431005
5,2,MIN,11,11,586,1700,0,290.1023890784983,2935,1700,1230,57.921635434412266,41.90800681431005
5,2,MIN,11,12,586,1700,0,290.1023890784983,2935,1700,1230,57.921635434412266,41.90800681431005
5,2,MIN,11,7,586,1700,0,290.1023890784983,2935,1700,1230,57.921635434412266,41.90800681431005
5,2,MIN,11,8,586,1700,0,290.1023890784983,2935,1700,1230,57.921635434412266,41.90800681431005
5,2,MIN,11,9,586,1700,0,290.1023890784983,2935,1700,1230,57.921635434412266,41.90800681431005
5,2,MIN,12,10,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,2,MIN,12,11,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,2,MIN,12,12,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,2,MIN,12,7,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,2,MIN,12,8,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,2,MIN,12,9,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,2,MIN,7,10,7147,21020,0,294.10941653840774,35735,21020,10261,58.821883307681546,28.714145795438643
5,2,MIN,7,11,7147,21020,0,294.10941653840774,35735,21020,10261,58.821883307681546,28.714145795438643
5,2,MIN,7,12,7147,21020,0,294.10941653840774,35735,21020,10261,58.821883307681546,28.714145795438643
5,2,MIN,7,7,7147,21020,0,294.10941653840774,35735,21020,10261,58.821883307681546,28.714145795438643
5,2,MIN,7,8,7147,21020,0,294.10941653840774,35735,21020,10261,58.821883307681546,28.714145795438643
5,2,MIN,7,9,7147,21020,0,294.10941653840774,35735,21020,10261,58.821883307681546,28.714145795438643
5,2,MIN,8,10,4000,1659,0,41.475,20000,1659,17998,8.295,89.99000000000001
5,2,MIN,8,11,4000,1659,0,41.475,20000,1659,17998,8.295,89.99000000000001
5,2,MIN,8,12,4000,1659,0,41.475,20000,1659,17998,8.295,89.99000000000001
5,2,MIN,8,7,4000,1659,0,41.475,20000,1659,17998,8.295,89.99000000000001
5,2,MIN,8,8,4000,1659,0,41.475,20000,1659,17998,8.295,89.99000000000001
5,2,MIN,8,9,4000,1659,0,41.475,20000,1659,17998,8.295,89.99000000000001
5,2,MIN,9,10,2277,2220,0,97.49670619235836,11390,2220,9167,19.490781387181737,80.48287971905181
5,2,MIN,9,11,2277,2220,0,97.49670619235836,11390,2220,9167,19.490781387181737,80.48287971905181
5,2,MIN,9,12,2277,2220,0,97.49670619235836,11390,2220,9167,19.490781387181737,80.48287971905181
5,2,MIN,9,7,2277,2220,0,97.49670619235836,11390,2220,9167,19.490781387181737,80.48287971905181
5,2,MIN,9,8,2277,2220,0,97.49670619235836,11390,2220,9167,19.490781387181737,80.48287971905181
5,2,MIN,9,9,2277,2220,0,97.49670619235836,11390,2220,9167,19.490781387181737,80.48287971905181
5,3,MAX,10,10,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,3,MAX,10,11,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,3,MAX,10,12,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,3,MAX,10,7,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,3,MAX,10,8,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,3,MAX,10,9,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,3,MAX,11,10,586,586,0,100.0,2935,586,652,19.965928449744464,22.214650766609882
5,3,MAX,11,11,586,586,0,100.0,2935,586,652,19.965928449744464,22.214650766609882
5,3,MAX,11,12,586,586,0,100.0,2935,586,652,19.965928449744464,22.214650766609882
5,3,MAX,11,7,586,586,0,100.0,2935,586,652,19.965928449744464,22.214650766609882
5,3,MAX,11,8,586,586,0,100.0,2935,586,652,19.965928449744464,22.214650766609882
5,3,MAX,11,9,586,586,0,100.0,2935,586,652,19.965928449744464,22.214650766609882
5,3,MAX,12,10,349,908,0,260.1719197707736,1745,908,18,52.03438395415473,1.0315186246418337
5,3,MAX,12,11,349,908,0,260.1719197707736,1745,908,18,52.03438395415473,1.0315186246418337
5,3,MAX,12,12,349,908,0,260.1719197707736,1745,908,18,52.03438395415473,1.0315186246418337
5,3,MAX,12,7,349,908,0,260.1719197707736,1745,908,18,52.03438395415473,1.0315186246418337
5,3,MAX,12,8,349,908,0,260.1719197707736,1745,908,18,52.03438395415473,1.0315186246418337
5,3,MAX,12,9,349,908,0,260.1719197707736,1745,908,18,52.03438395415473,1.0315186246418337
5,3,MAX,7,10,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,3,MAX,7,11,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,3,MAX,7,12,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,3,MAX,7,7,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,3,MAX,7,8,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,3,MAX,7,9,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,3,MAX,8,10,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,3,MAX,8,11,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,3,MAX,8,12,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,3,MAX,8,7,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,3,MAX,8,8,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,3,MAX,8,9,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,3,MAX,9,10,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,3,MAX,9,11,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,3,MAX,9,12,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,3,MAX,9,7,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,3,MAX,9,8,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,3,MAX,9,9,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,3,MIN,10,10,1151,1421,0,123.45786272806257,5760,1421,4108,24.67013888888889,71.31944444444444
5,3,MIN,10,11,1151,1421,0,123.45786272806257,5760,1421,4108,24.67013888888889,71.31944444444444
5,3,MIN,10,12,1151,1421,0,123.45786272806257,5760,1421,4108,24.67013888888889,71.31944444444444
5,3,MIN,10,7,1151,1421,0,123.45786272806257,5760,1421,4108,24.67013888888889,71.31944444444444
5,3,MIN,10,8,1151,1421,0,123.45786272806257,5760,1421,4108,24.67013888888889,71.31944444444444
5,3,MIN,10,9,1151,1421,0,123.45786272806257,5760,1421,4108,24.67013888888889,71.31944444444444
5,3,MIN,11,10,586,1700,0,290.1023890784983,2935,1700,1230,57.921635434412266,41.90800681431005
5,3,MIN,11,11,586,1700,0,290.1023890784983,2935,1700,1230,57.921635434412266,41.90800681431005
5,3,MIN,11,12,586,1700,0,290.1023890784983,2935,1700,1230,57.921635434412266,41.90800681431005
5,3,MIN,11,7,586,1700,0,290.1023890784983,2935,1700,1230,57.921635434412266,41.90800681431005
5,3,MIN,11,8,586,1700,0,290.1023890784983,2935,1700,1230,57.921635434412266,41.90800681431005
5,3,MIN,11,9,586,1700,0,290.1023890784983,2935,1700,1230,57.921635434412266,41.90800681431005
5,3,MIN,12,10,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,3,MIN,12,11,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,3,MIN,12,12,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,3,MIN,12,7,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,3,MIN,12,8,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,3,MIN,12,9,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,3,MIN,7,10,7147,18173,0,254.2745207779488,35735,18173,7396,50.85490415558975,20.696795858402126
5,3,MIN,7,11,7147,18173,0,254.2745207779488,35735,18173,7396,50.85490415558975,20.696795858402126
5,3,MIN,7,12,7147,18173,0,254.2745207779488,35735,18173,7396,50.85490415558975,20.696795858402126
5,3,MIN,7,7,7147,18173,0,254.2745207779488,35735,18173,7396,50.85490415558975,20.696795858402126
5,3,MIN,7,8,7147,18173,0,254.2745207779488,35735,18173,7396,50.85490415558975,20.696795858402126
5,3,MIN,7,9,7147,18173,0,254.2745207779488,35735,18173,7396,50.85490415558975,20.696795858402126
5,3,MIN,8,10,4000,1651,0,41.275,20000,1651,17330,8.254999999999999,86.65
5,3,MIN,8,11,4000,1651,0,41.275,20000,1651,17330,8.254999999999999,86.65
5,3,MIN,8,12,4000,1651,0,41.275,20000,1651,17330,8.254999999999999,86.65
5,3,MIN,8,7,4000,1651,0,41.275,20000,1651,17330,8.254999999999999,86.65
5,3,MIN,8,8,4000,1651,0,41.275,20000,1651,17330,8.254999999999999,86.65
5,3,MIN,8,9,4000,1651,0,41.275,20000,1651,17330,8.254999999999999,86.65
5,3,MIN,9,10,2277,1846,0,81.0715854194115,11390,1846,9230,16.207199297629497,81.0359964881475
5,3,MIN,9,11,2277,1846,0,81.0715854194115,11390,1846,9230,16.207199297629497,81.0359964881475
5,3,MIN,9,12,2277,1846,0,81.0715854194115,11390,1846,9230,16.207199297629497,81.0359964881475
5,3,MIN,9,7,2277,1846,0,81.0715854194115,11390,1846,9230,16.207199297629497,81.0359964881475
5,3,MIN,9,8,2277,1846,0,81.0715854194115,11390,1846,9230,16.207199297629497,81.0359964881475
5,3,MIN,9,9,2277,1846,0,81.0715854194115,11390,1846,9230,16.207199297629497,81.0359964881475
5,4,MAX,10,10,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,4,MAX,10,11,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,4,MAX,10,12,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,4,MAX,10,7,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,4,MAX,10,8,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,4,MAX,10,9,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,4,MAX,11,10,586,586,0,100.0,2935,586,652,19.965928449744464,22.214650766609882
5,4,MAX,11,11,586,586,0,100.0,2935,586,652,19.965928449744464,22.214650766609882
5,4,MAX,11,12,586,586,0,100.0,2935,586,652,19.965928449744464,22.214650766609882
5,4,MAX,11,7,586,586,0,100.0,2935,586,652,19.965928449744464,22.214650766609882
5,4,MAX,11,8,586,586,0,100.0,2935,586,652,19.965928449744464,22.214650766609882
5,4,MAX,11,9,586,586,0,100.0,2935,586,652,19.965928449744464,22.214650766609882
5,4,MAX,12,10,349,908,0,260.1719197707736,1745,908,18,52.03438395415473,1.0315186246418337
5,4,MAX,12,11,349,908,0,260.1719197707736,1745,908,18,52.03438395415473,1.0315186246418337
5,4,MAX,12,12,349,908,0,260.1719197707736,1745,908,18,52.03438395415473,1.0315186246418337
5,4,MAX,12,7,349,908,0,260.1719197707736,1745,908,18,52.03438395415473,1.0315186246418337
5,4,MAX,12,8,349,908,0,260.1719197707736,1745,908,18,52.03438395415473,1.0315186246418337
5,4,MAX,12,9,349,908,0,260.1719197707736,1745,908,18,52.03438395415473,1.0315186246418337
5,4,MAX,7,10,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,4,MAX,7,11,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,4,MAX,7,12,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,4,MAX,7,7,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,4,MAX,7,8,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,4,MAX,7,9,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,4,MAX,8,10,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,4,MAX,8,11,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,4,MAX,8,12,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,4,MAX,8,7,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,4,MAX,8,8,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,4,MAX,8,9,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,4,MAX,9,10,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,4,MAX,9,11,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,4,MAX,9,12,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,4,MAX,9,7,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,4,MAX,9,8,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,4,MAX,9,9,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,4,MIN,10,10,1151,1421,0,123.45786272806257,5760,1421,4108,24.67013888888889,71.31944444444444
5,4,MIN,10,11,1151,1421,0,123.45786272806257,5760,1421,4108,24.67013888888889,71.31944444444444
5,4,MIN,10,12,1151,1421,0,123.45786272806257,5760,1421,4108,24.67013888888889,71.31944444444444
5,4,MIN,10,7,1151,1421,0,123.45786272806257,5760,1421,4108,24.67013888888889,71.31944444444444
5,4,MIN,10,8,1151,1421,0,123.45786272806257,5760,1421,4108,24.67013888888889,71.31944444444444
5,4,MIN,10,9,1151,1421,0,123.45786272806257,5760,1421,4108,24.67013888888889,71.31944444444444
5,4,MIN,11,10,586,1656,0,282.5938566552901,2935,1656,1154,56.42248722316865,39.31856899488927
5,4,MIN,11,11,586,1656,0,282.5938566552901,2935,1656,1154,56.42248722316865,39.31856899488927
5,4,MIN,11,12,586,1656,0,282.5938566552901,2935,1656,1154,56.42248722316865,39.31856899488927
5,4,MIN,11,7,586,1656,0,282.5938566552901,2935,1656,1154,56.42248722316865,39.31856899488927
5,4,MIN,11,8,586,1656,0,282.5938566552901,2935,1656,1154,56.42248722316865,39.31856899488927
5,4,MIN,11,9,586,1656,0,282.5938566552901,2935,1656,1154,56.42248722316865,39.31856899488927
5,4,MIN,12,10,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,4,MIN,12,11,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,4,MIN,12,12,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,4,MIN,12,7,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,4,MIN,12,8,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,4,MIN,12,9,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,4,MIN,7,10,7147,18173,0,254.2745207779488,35735,18173,7396,50.85490415558975,20.696795858402126
5,4,MIN,7,11,7147,18173,0,254.2745207779488,35735,18173,7396,50.85490415558975,20.696795858402126
5,4,MIN,7,12,7147,18173,0,254.2745207779488,35735,18173,7396,50.85490415558975,20.696795858402126
5,4,MIN,7,7,7147,18173,0,254.2745207779488,35735,18173,7396,50.85490415558975,20.696795858402126
5,4,MIN,7,8,7147,18173,0,254.2745207779488,35735,18173,7396,50.85490415558975,20.696795858402126
5,4,MIN,7,9,7147,18173,0,254.2745207779488,35735,18173,7396,50.85490415558975,20.696795858402126
5,4,MIN,8,10,4000,1635,0,40.875,20000,1635,16347,8.175,81.735
5,4,MIN,8,11,4000,1635,0,40.875,20000,1635,16347,8.175,81.735
5,4,MIN,8,12,4000,1635,0,40.875,20000,1635,16347,8.175,81.735
5,4,MIN,8,7,4000,1635,0,40.875,20000,1635,16347,8.175,81.735
5,4,MIN,8,8,4000,1635,0,40.875,20000,1635,16347,8.175,81.735
5,4,MIN,8,9,4000,1635,0,40.875,20000,1635,16347,8.175,81.735
5,4,MIN,9,10,2277,1650,0,72.46376811594203,11390,1650,8796,14.486391571553995,77.22563652326603
5,4,MIN,9,11,2277,1650,0,72.46376811594203,11390,1650,8796,14.486391571553995,77.22563652326603
5,4,MIN,9,12,2277,1650,0,72.46376811594203,11390,1650,8796,14.486391571553995,77.22563652326603
5,4,MIN,9,7,2277,1650,0,72.46376811594203,11390,1650,8796,14.486391571553995,77.22563652326603
5,4,MIN,9,8,2277,1650,0,72.46376811594203,11390,1650,8796,14.486391571553995,77.22563652326603
5,4,MIN,9,9,2277,1650,0,72.46376811594203,11390,1650,8796,14.486391571553995,77.22563652326603
5,5,MAX,10,10,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,5,MAX,10,11,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,5,MAX,10,12,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,5,MAX,10,7,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,5,MAX,10,8,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,5,MAX,10,9,1151,1151,0,100.0,5760,1151,2189,19.98263888888889,38.00347222222222
5,5,MAX,11,10,586,586,0,100.0,2935,586,652,19.965928449744464,22.214650766609882
5,5,MAX,11,11,586,586,0,100.0,2935,586,652,19.965928449744464,22.214650766609882
5,5,MAX,11,12,586,586,0,100.0,2935,586,652,19.965928449744464,22.214650766609882
5,5,MAX,11,7,586,586,0,100.0,2935,586,652,19.965928449744464,22.214650766609882
5,5,MAX,11,8,586,586,0,100.0,2935,586,652,19.965928449744464,22.214650766609882
5,5,MAX,11,9,586,586,0,100.0,2935,586,652,19.965928449744464,22.214650766609882
5,5,MAX,12,10,349,349,0,100.0,1745,349,18,20.0,1.0315186246418337
5,5,MAX,12,11,349,349,0,100.0,1745,349,18,20.0,1.0315186246418337
5,5,MAX,12,12,349,349,0,100.0,1745,349,18,20.0,1.0315186246418337
5,5,MAX,12,7,349,349,0,100.0,1745,349,18,20.0,1.0315186246418337
5,5,MAX,12,8,349,349,0,100.0,1745,349,18,20.0,1.0315186246418337
5,5,MAX,12,9,349,349,0,100.0,1745,349,18,20.0,1.0315186246418337
5,5,MAX,7,10,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,5,MAX,7,11,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,5,MAX,7,12,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,5,MAX,7,7,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,5,MAX,7,8,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,5,MAX,7,9,7147,7147,0,100.0,35735,7147,7396,20.0,20.696795858402126
5,5,MAX,8,10,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,5,MAX,8,11,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,5,MAX,8,12,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,5,MAX,8,7,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,5,MAX,8,8,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,5,MAX,8,9,4000,1615,0,40.375,20000,1615,15055,8.075000000000001,75.275
5,5,MAX,9,10,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,5,MAX,9,11,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,5,MAX,9,12,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,5,MAX,9,7,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,5,MAX,9,8,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,5,MAX,9,9,2277,1601,0,70.31181379007467,11390,1601,6581,14.056189640035118,57.77875329236172
5,5,MIN,10,10,1151,1401,0,121.7202432667246,5760,1401,3669,24.322916666666668,63.697916666666664
5,5,MIN,10,11,1151,1401,0,121.7202432667246,5760,1401,3669,24.322916666666668,63.697916666666664
5,5,MIN,10,12,1151,1401,0,121.7202432667246,5760,1401,3669,24.322916666666668,63.697916666666664
5,5,MIN,10,7,1151,1401,0,121.7202432667246,5760,1401,3669,24.322916666666668,63.697916666666664
5,5,MIN,10,8,1151,1401,0,121.7202432667246,5760,1401,3669,24.322916666666668,63.697916666666664
5,5,MIN,10,9,1151,1401,0,121.7202432667246,5760,1401,3669,24.322916666666668,63.697916666666664
5,5,MIN,11,10,586,1622,0,276.79180887372013,2935,1622,1188,55.26405451448041,40.477001703577514
5,5,MIN,11,11,586,1622,0,276.79180887372013,2935,1622,1188,55.26405451448041,40.477001703577514
5,5,MIN,11,12,586,1622,0,276.79180887372013,2935,1622,1188,55.26405451448041,40.477001703577514
5,5,MIN,11,7,586,1622,0,276.79180887372013,2935,1622,1188,55.26405451448041,40.477001703577514
5,5,MIN,11,8,586,1622,0,276.79180887372013,2935,1622,1188,55.26405451448041,40.477001703577514
5,5,MIN,11,9,586,1622,0,276.79180887372013,2935,1622,1188,55.26405451448041,40.477001703577514
5,5,MIN,12,10,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,5,MIN,12,11,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,5,MIN,12,12,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,5,MIN,12,7,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,5,MIN,12,8,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,5,MIN,12,9,349,1709,0,489.6848137535817,1745,1709,36,97.93696275071633,2.0630372492836675
5,5,MIN,7,10,7147,17764,0,248.55183993283893,35735,17764,7805,49.71036798656779,21.841332027424095
5,5,MIN,7,11,7147,17764,0,248.55183993283893,35735,17764,7805,49.71036798656779,21.841332027424095
5,5,MIN,7,12,7147,17764,0,248.55183993283893,35735,17764,7805,49.71036798656779,21.841332027424095
5,5,MIN,7,7,7147,17764,0,248.55183993283893,35735,17764,7805,49.71036798656779,21.841332027424095
5,5,MIN,7,8,7147,17764,0,248.55183993283893,35735,17764,7805,49.71036798656779,21.841332027424095
5,5,MIN,7,9,7147,17764,0,248.55183993283893,35735,17764,7805,49.71036798656779,21.841332027424095
5,5,MIN,8,10,4000,1631,0,40.775,20000,1631,16351,8.155,81.755
