gw,mesh,mode,sensorSF,meshSF,total_sent,total_rcv,total_drop,total_rcv_correct,total_rcv_started,total_collision,radio_der_pct,collision_pct,der_pct
4,7,MAX,10,10,934,669,0,669,3740,1232,17.887700534759357,32.94117647058823,71.62740899357601
4,7,MAX,10,11,934,658,0,658,3740,1222,17.593582887700535,32.67379679144385,70.44967880085653
4,7,MAX,10,12,934,646,0,646,3740,1238,17.272727272727273,33.101604278074866,69.16488222698072
4,7,MAX,10,7,934,673,0,673,3740,1217,17.99465240641711,32.54010695187166,72.05567451820129
4,7,MAX,10,8,934,661,0,661,3740,1223,17.67379679144385,32.70053475935829,70.77087794432548
4,7,MAX,10,9,934,664,0,664,3740,1219,17.754010695187166,32.593582887700535,71.09207708779444
4,7,MAX,11,10,476,379,0,379,1908,270,19.863731656184484,14.150943396226415,79.62184873949579
4,7,MAX,11,11,476,376,0,376,1908,279,19.70649895178197,14.622641509433961,78.99159663865547
4,7,MAX,11,12,476,371,0,371,1908,284,19.444444444444446,14.884696016771489,77.94117647058823
4,7,MAX,11,7,476,379,0,379,1908,284,19.863731656184484,14.884696016771489,79.62184873949579
4,7,MAX,11,8,476,352,0,352,1908,287,18.448637316561843,15.041928721174006,73.94957983193278
4,7,MAX,11,9,476,354,0,354,1908,277,18.553459119496853,14.517819706498953,74.36974789915966
4,7,MAX,12,10,280,262,0,262,1120,0,23.392857142857142,0.0,93.57142857142857
4,7,MAX,12,11,280,255,0,255,1120,0,22.767857142857142,0.0,91.07142857142857
4,7,MAX,12,12,280,263,0,263,1120,0,23.482142857142858,0.0,93.92857142857143
4,7,MAX,12,7,280,260,0,260,1120,0,23.214285714285715,0.0,92.85714285714286
4,7,MAX,12,8,280,260,0,260,1120,0,23.214285714285715,0.0,92.85714285714286
4,7,MAX,12,9,280,261,0,261,1120,0,23.30357142857143,0.0,93.21428571428572
4,7,MAX,7,10,5807,2224,0,2224,23228,3130,9.57465128293439,13.47511623902187,38.29860513173756
4,7,MAX,7,11,5807,2162,0,2162,23228,3100,9.307732047528845,13.34596177027725,37.23092819011538
4,7,MAX,7,12,5807,2174,0,2174,23228,3117,9.359393835026692,13.41914930256587,37.43757534010677
4,7,MAX,7,7,5807,2190,0,2190,23228,3120,9.428276218357155,13.43206474944033,37.71310487342862
4,7,MAX,7,8,5807,2175,0,2175,23228,3115,9.363698983984845,13.41053900464956,37.45479593593938
4,7,MAX,7,9,5807,2231,0,2231,23228,3103,9.604787325641468,13.358877217151713,38.41914930256587
4,7,MAX,8,10,3250,1063,0,1063,13000,8408,8.176923076923078,64.67692307692307,32.70769230769231
4,7,MAX,8,11,3250,1066,0,1066,13000,8437,8.200000000000001,64.9,32.800000000000004
4,7,MAX,8,12,3250,1055,0,1055,13000,8406,8.115384615384617,64.66153846153846,32.46153846153847
4,7,MAX,8,7,3250,1023,0,1023,13000,8444,7.869230769230769,64.95384615384616,31.476923076923075
4,7,MAX,8,8,3250,1053,0,1053,13000,8520,8.1,65.53846153846153,32.4
4,7,MAX,8,9,3250,1050,0,1050,13000,8448,8.076923076923077,64.98461538461538,32.30769230769231
4,7,MAX,9,10,1850,918,0,918,7404,3107,12.39870340356564,41.96380334954079,49.62162162162162
4,7,MAX,9,11,1850,889,0,889,7404,3111,12.007023230686116,42.017828200972446,48.05405405405405
4,7,MAX,9,12,1850,885,0,885,7404,3089,11.952998379254456,41.72069151809833,47.83783783783784
4,7,MAX,9,7,1850,904,0,904,7404,3098,12.209616423554834,41.84224743381956,48.86486486486486
4,7,MAX,9,8,1850,890,0,890,7404,3142,12.02052944354403,42.4365207995678,48.10810810810811
4,7,MAX,9,9,1850,896,0,896,7404,3085,12.101566720691519,41.66666666666667,48.432432432432435
4,7,MIN,10,10,934,669,0,669,3740,1237,17.887700534759357,33.07486631016043,71.62740899357601
4,7,MIN,10,11,934,658,0,658,3740,1219,17.593582887700535,32.593582887700535,70.44967880085653
4,7,MIN,10,12,934,646,0,646,3740,1235,17.272727272727273,33.02139037433155,69.16488222698072
4,7,MIN,10,7,934,673,0,673,3740,1230,17.99465240641711,32.887700534759354,72.05567451820129
4,7,MIN,10,8,934,661,0,661,3740,1221,17.67379679144385,32.64705882352941,70.77087794432548
4,7,MIN,10,9,934,664,0,664,3740,1225,17.754010695187166,32.75401069518716,71.09207708779444
4,7,MIN,11,10,476,379,0,379,1908,270,19.863731656184484,14.150943396226415,79.62184873949579
4,7,MIN,11,11,476,376,0,376,1908,278,19.70649895178197,14.570230607966456,78.99159663865547
4,7,MIN,11,12,476,371,0,371,1908,284,19.444444444444446,14.884696016771489,77.94117647058823
4,7,MIN,11,7,476,379,0,379,1908,283,19.863731656184484,14.832285115303984,79.62184873949579
4,7,MIN,11,8,476,352,0,352,1908,285,18.448637316561843,14.937106918238992,73.94957983193278
4,7,MIN,11,9,476,354,0,354,1908,277,18.553459119496853,14.517819706498953,74.36974789915966
4,7,MIN,12,10,280,265,0,265,1120,0,23.660714285714285,0.0,94.64285714285714
4,7,MIN,12,11,280,261,0,261,1120,0,23.30357142857143,0.0,93.21428571428572
4,7,MIN,12,12,280,270,0,270,1120,0,24.107142857142858,0.0,96.42857142857143
4,7,MIN,12,7,280,266,0,266,1120,0,23.75,0.0,95.0
4,7,MIN,12,8,280,266,0,266,1120,0,23.75,0.0,95.0
4,7,MIN,12,9,280,265,0,265,1120,0,23.660714285714285,0.0,94.64285714285714
4,7,MIN,7,10,5807,2224,0,2224,23228,3132,9.57465128293439,13.483726536938178,38.29860513173756
4,7,MIN,7,11,5807,2162,0,2162,23228,3095,9.307732047528845,13.324436025486483,37.23092819011538
4,7,MIN,7,12,5807,2174,0,2174,23228,3105,9.359393835026692,13.36748751506802,37.43757534010677
4,7,MIN,7,7,5807,2190,0,2190,23228,3117,9.428276218357155,13.41914930256587,37.71310487342862
4,7,MIN,7,8,5807,2175,0,2175,23228,3107,9.363698983984845,13.37609781298433,37.45479593593938
4,7,MIN,7,9,5807,2231,0,2231,23228,3108,9.604787325641468,13.380402961942483,38.41914930256587
4,7,MIN,8,10,3250,1063,0,1063,13000,8439,8.176923076923078,64.91538461538462,32.70769230769231
4,7,MIN,8,11,3250,1066,0,1066,13000,8450,8.200000000000001,65.0,32.800000000000004
4,7,MIN,8,12,3250,1055,0,1055,13000,8437,8.115384615384617,64.9,32.46153846153847
4,7,MIN,8,7,3250,1023,0,1023,13000,8472,7.869230769230769,65.16923076923077,31.476923076923075
4,7,MIN,8,8,3250,1053,0,1053,13000,8540,8.1,65.6923076923077,32.4
4,7,MIN,8,9,3250,1050,0,1050,13000,8478,8.076923076923077,65.21538461538462,32.30769230769231
4,7,MIN,9,10,1850,918,0,918,7404,3105,12.39870340356564,41.93679092382496,49.62162162162162
4,7,MIN,9,11,1850,889,0,889,7404,3114,12.007023230686116,42.05834683954619,48.05405405405405
4,7,MIN,9,12,1850,885,0,885,7404,3082,11.952998379254456,41.62614802809293,47.83783783783784
4,7,MIN,9,7,1850,904,0,904,7404,3096,12.209616423554834,41.81523500810373,48.86486486486486
4,7,MIN,9,8,1850,890,0,890,7404,3146,12.02052944354403,42.490545650999465,48.10810810810811
4,7,MIN,9,9,1850,897,0,897,7404,3078,12.115072933549433,41.572123176661265,48.486486486486484
5,1,MAX,10,10,1151,792,0,792,5760,2095,13.750000000000002,36.37152777777778,68.80973066898349
5,1,MAX,10,11,1151,813,0,813,5760,2128,14.114583333333334,36.94444444444444,70.63423110338836
5,1,MAX,10,12,1151,794,0,794,5760,2077,13.784722222222223,36.05902777777778,68.98349261511729
5,1,MAX,10,7,1151,814,0,814,5760,2111,14.131944444444445,36.64930555555556,70.72111207645526
5,1,MAX,10,8,1151,811,0,811,5760,2133,14.07986111111111,37.03125,70.46046915725455
5,1,MAX,10,9,1151,816,0,816,5760,2075,14.166666666666666,36.02430555555556,70.89487402258905
5,1,MAX,11,10,586,451,0,451,2935,633,15.366269165247019,21.567291311754687,76.96245733788396
5,1,MAX,11,11,586,459,0,459,2935,625,15.638841567291312,21.29471890971039,78.32764505119454
5,1,MAX,11,12,586,443,0,443,2935,630,15.093696763202727,21.465076660988075,75.59726962457339
5,1,MAX,11,7,586,449,0,449,2935,628,15.298126064735944,21.396933560477002,76.62116040955631
5,1,MAX,11,8,586,464,0,464,2935,617,15.809199318568995,21.022146507666097,79.18088737201366
5,1,MAX,11,9,586,445,0,445,2935,625,15.1618398637138,21.29471890971039,75.93856655290102
5,1,MAX,12,10,349,312,0,312,1745,16,17.879656160458453,0.9169054441260744,89.39828080229226
5,1,MAX,12,11,349,320,0,320,1745,17,18.33810888252149,0.9742120343839542,91.69054441260745
5,1,MAX,12,12,349,324,0,324,1745,16,18.56733524355301,0.9169054441260744,92.83667621776505
5,1,MAX,12,7,349,324,0,324,1745,13,18.56733524355301,0.7449856733524355,92.83667621776505
5,1,MAX,12,8,349,330,0,330,1745,15,18.911174785100286,0.8595988538681949,94.55587392550143
5,1,MAX,12,9,349,332,0,332,1745,14,19.025787965616043,0.8022922636103151,95.12893982808023
5,1,MAX,7,10,7147,2725,0,2725,35735,7325,7.625577165244159,20.49811109556457,38.12788582622079
5,1,MAX,7,11,7147,2709,0,2709,35735,7332,7.580803134182175,20.517699734154192,37.90401567091087
5,1,MAX,7,12,7147,2712,0,2712,35735,7335,7.589198265006296,20.52609486497831,37.94599132503148
5,1,MAX,7,7,7147,2658,0,2658,35735,7306,7.4380859101721,20.444941933678468,37.1904295508605
5,1,MAX,7,8,7147,2664,0,2664,35735,7339,7.454876171820344,20.53728837274381,37.27438085910172
5,1,MAX,7,9,7147,2712,0,2712,35735,7304,7.589198265006296,20.43934517979572,37.94599132503148
5,1,MAX,8,10,4000,1288,0,1288,20000,13569,6.4399999999999995,67.845,32.2
5,1,MAX,8,11,4000,1291,0,1291,20000,13537,6.455,67.685,32.275
5,1,MAX,8,12,4000,1318,0,1318,20000,13549,6.59,67.745,32.95
5,1,MAX,8,7,4000,1309,0,1309,20000,13492,6.544999999999999,67.46,32.725
5,1,MAX,8,8,4000,1284,0,1284,20000,13518,6.419999999999999,67.58999999999999,32.1
5,1,MAX,8,9,4000,1305,0,1305,20000,13522,6.525,67.61,32.625
5,1,MAX,9,10,2277,1115,0,1115,11390,4989,9.789288849868305,43.80158033362599,48.9679402722881
5,1,MAX,9,11,2277,1102,0,1102,11390,5037,9.675153643546972,44.22300263388937,48.39701361440492
5,1,MAX,9,12,2277,1106,0,1106,11390,5053,9.71027216856892,44.36347673397717,48.57268335529205
5,1,MAX,9,7,2277,1101,0,1101,11390,5060,9.666374012291485,44.42493415276558,48.35309617918313
5,1,MAX,9,8,2277,1140,0,1140,11390,5097,10.008779631255488,44.74978050921861,50.06587615283268
5,1,MAX,9,9,2277,1126,0,1126,11390,5045,9.885864793678666,44.29323968393327,49.45103205972771
5,1,MIN,10,10,1151,1079,0,1079,5760,2288,18.73263888888889,39.72222222222222,93.74456993918332
5,1,MIN,10,11,1151,1079,0,1079,5760,2259,18.73263888888889,39.21875,93.74456993918332
5,1,MIN,10,12,1151,1082,0,1082,5760,2229,18.78472222222222,38.697916666666664,94.00521285838401
5,1,MIN,10,7,1151,1105,0,1105,5760,2238,19.18402777777778,38.854166666666664,96.00347523892268
5,1,MIN,10,8,1151,1102,0,1102,5760,2288,19.131944444444443,39.72222222222222,95.74283231972198
5,1,MIN,10,9,1151,1059,0,1059,5760,2258,18.385416666666668,39.201388888888886,92.00695047784535
5,1,MIN,11,10,586,849,0,849,2935,638,28.926746166950597,21.737649063032368,144.8805460750853
5,1,MIN,11,11,586,809,0,809,2935,632,27.56388415672913,21.533219761499147,138.05460750853243
5,1,MIN,11,12,586,835,0,835,2935,636,28.449744463373083,21.669505962521296,142.49146757679182
5,1,MIN,11,7,586,853,0,853,2935,642,29.063032367972742,21.873935264054513,145.5631399317406
5,1,MIN,11,8,586,858,0,858,2935,633,29.233390119250423,21.567291311754687,146.41638225255974
5,1,MIN,11,9,586,838,0,838,2935,645,28.55195911413969,21.976149914821125,143.00341296928326
5,1,MIN,12,10,349,851,0,851,1745,19,48.767908309455585,1.0888252148997135,243.83954154727792
5,1,MIN,12,11,349,873,0,873,1745,16,50.02865329512895,0.9169054441260744,250.1432664756447
5,1,MIN,12,12,349,894,0,894,1745,20,51.232091690544415,1.146131805157593,256.1604584527221
5,1,MIN,12,7,349,853,0,853,1745,19,48.882521489971346,1.0888252148997135,244.41260744985672
5,1,MIN,12,8,349,887,0,887,1745,18,50.83094555873926,1.0315186246418337,254.15472779369628
5,1,MIN,12,9,349,860,0,860,1745,14,49.28366762177651,0.8022922636103151,246.41833810888252
5,1,MIN,7,10,7147,2984,0,2984,35735,7270,8.350356793060024,20.344200363789003,41.75178396530013
5,1,MIN,7,11,7147,2962,0,2962,35735,7269,8.288792500349796,20.34140198684763,41.443962501748985
5,1,MIN,7,12,7147,3026,0,3026,35735,7278,8.467888624597734,20.366587379319995,42.33944312298867
5,1,MIN,7,7,7147,2930,0,2930,35735,7288,8.19924443822583,20.394571148733736,40.99622219112914
5,1,MIN,7,8,7147,2962,0,2962,35735,7284,8.288792500349796,20.383377640968238,41.443962501748985
5,1,MIN,7,9,7147,2992,0,2992,35735,7314,8.372743808591016,20.46732894920946,41.86371904295509
5,1,MIN,8,10,4000,1328,0,1328,20000,14417,6.64,72.085,33.2
5,1,MIN,8,11,4000,1338,0,1338,20000,14332,6.69,71.66,33.45
5,1,MIN,8,12,4000,1356,0,1356,20000,14371,6.78,71.855,33.900000000000006
5,1,MIN,8,7,4000,1379,0,1379,20000,14318,6.895,71.59,34.475
5,1,MIN,8,8,4000,1324,0,1324,20000,14407,6.619999999999999,72.03500000000001,33.1
5,1,MIN,8,9,4000,1358,0,1358,20000,14357,6.79,71.785,33.95
5,1,MIN,9,10,2277,1496,0,1496,11390,5162,13.134328358208954,45.32045654082529,65.70048309178745
5,1,MIN,9,11,2277,1469,0,1469,11390,5220,12.897278314310798,45.82967515364354,64.51471234079929
5,1,MIN,9,12,2277,1429,0,1429,11390,5221,12.546093064091307,45.838454784899035,62.758014931927974
5,1,MIN,9,7,2277,1477,0,1477,11390,5265,12.967515364354698,46.22475856014047,64.86605182257357
5,1,MIN,9,8,2277,1487,0,1487,11390,5219,13.05531167690957,45.820895522388064,65.3052261747914
5,1,MIN,9,9,2277,1469,0,1469,11390,5231,12.897278314310798,45.92625109745391,64.51471234079929
5,2,MAX,10,10,1151,808,0,808,5760,2113,14.027777777777779,36.68402777777778,70.19982623805386
5,2,MAX,10,11,1151,813,0,813,5760,2117,14.114583333333334,36.75347222222222,70.63423110338836
5,2,MAX,10,12,1151,805,0,805,5760,2122,13.975694444444445,36.84027777777778,69.93918331885317
5,2,MAX,10,7,1151,796,0,796,5760,2109,13.819444444444445,36.614583333333336,69.1572545612511
5,2,MAX,10,8,1151,795,0,795,5760,2095,13.802083333333334,36.37152777777778,69.07037358818418
5,2,MAX,10,9,1151,809,0,809,5760,2117,14.04513888888889,36.75347222222222,70.28670721112077
5,2,MAX,11,10,586,463,0,463,2935,628,15.775127768313457,21.396933560477002,79.01023890784982
5,2,MAX,11,11,586,458,0,458,2935,616,15.604770017035774,20.988074957410564,78.15699658703072
5,2,MAX,11,12,586,448,0,448,2935,624,15.26405451448041,21.260647359454854,76.45051194539249
5,2,MAX,11,7,586,433,0,433,2935,632,14.75298126064736,21.533219761499147,73.89078498293516
5,2,MAX,11,8,586,438,0,438,2935,639,14.923339011925044,21.771720613287904,74.74402730375427
5,2,MAX,11,9,586,448,0,448,2935,625,15.26405451448041,21.29471890971039,76.45051194539249
5,2,MAX,12,10,349,327,0,327,1745,14,18.73925501432665,0.8022922636103151,93.69627507163324
5,2,MAX,12,11,349,335,0,335,1745,15,19.197707736389685,0.8595988538681949,95.98853868194843
5,2,MAX,12,12,349,320,0,320,1745,13,18.33810888252149,0.7449856733524355,91.69054441260745
5,2,MAX,12,7,349,316,0,316,1745,17,18.10888252148997,0.9742120343839542,90.54441260744986
5,2,MAX,12,8,349,321,0,321,1745,17,18.39541547277937,0.9742120343839542,91.97707736389685
5,2,MAX,12,9,349,327,0,327,1745,18,18.73925501432665,1.0315186246418337,93.69627507163324
5,2,MAX,7,10,7147,2682,0,2682,35735,7241,7.505246956765076,20.263047432489156,37.52623478382538
5,2,MAX,7,11,7147,2677,0,2677,35735,7370,7.491255072058206,20.624038057926402,37.45627536029103
5,2,MAX,7,12,7147,2669,0,2669,35735,7340,7.4688680565272145,20.540086749685184,37.344340282636075
5,2,MAX,7,7,7147,2627,0,2627,35735,7390,7.351336224989506,20.680005596753883,36.756681124947534
5,2,MAX,7,8,7147,2742,0,2742,35735,7307,7.673149573247516,20.447740310619842,38.365747866237584
5,2,MAX,7,9,7147,2706,0,2706,35735,7379,7.572408003358053,20.649223450398768,37.86204001679026
5,2,MAX,8,10,4000,1299,0,1299,20000,13513,6.494999999999999,67.565,32.475
5,2,MAX,8,11,4000,1292,0,1292,20000,13517,6.460000000000001,67.585,32.300000000000004
5,2,MAX,8,12,4000,1310,0,1310,20000,13510,6.550000000000001,67.55,32.75
5,2,MAX,8,7,4000,1289,0,1289,20000,13513,6.444999999999999,67.565,32.225
5,2,MAX,8,8,4000,1284,0,1284,20000,13512,6.419999999999999,67.56,32.1
5,2,MAX,8,9,4000,1293,0,1293,20000,13594,6.465,67.97,32.324999999999996
5,2,MAX,9,10,2277,1114,0,1114,11390,5073,9.780509218612817,44.539069359086916,48.92402283706632
5,2,MAX,9,11,2277,1109,0,1109,11390,5054,9.736611062335381,44.37225636523266,48.7044356609574
5,2,MAX,9,12,2277,1122,0,1122,11390,5041,9.850746268656717,44.25812115891132,49.275362318840585
5,2,MAX,9,7,2277,1100,0,1100,11390,5028,9.657594381035997,44.14398595258999,48.309178743961354
5,2,MAX,9,8,2277,1136,0,1136,11390,5031,9.973661106233537,44.17032484635645,49.89020641194554
5,2,MAX,9,9,2277,1136,0,1136,11390,5062,9.973661106233537,44.44249341527656,49.89020641194554
5,2,MIN,10,10,1151,907,0,907,5760,2168,15.746527777777777,37.638888888888886,78.8010425716768
5,2,MIN,10,11,1151,904,0,904,5760,2163,15.694444444444445,37.552083333333336,78.54039965247611
5,2,MIN,10,12,1151,895,0,895,5760,2164,15.538194444444445,37.56944444444444,77.75847089487402
5,2,MIN,10,7,1151,893,0,893,5760,2157,15.503472222222223,37.447916666666664,77.58470894874023
5,2,MIN,10,8,1151,877,0,877,5760,2143,15.225694444444443,37.20486111111111,76.19461337966985
5,2,MIN,10,9,1151,915,0,915,5760,2177,15.885416666666666,37.79513888888889,79.496090356212
5,2,MIN,11,10,586,605,0,605,2935,627,20.61328790459966,21.362862010221466,103.24232081911262
5,2,MIN,11,11,586,597,0,597,2935,624,20.34071550255537,21.260647359454854,101.87713310580205
5,2,MIN,11,12,586,576,0,576,2935,632,19.625212947189098,21.533219761499147,98.29351535836177
5,2,MIN,11,7,586,596,0,596,2935,636,20.30664395229983,21.669505962521296,101.70648464163823
5,2,MIN,11,8,586,591,0,591,2935,654,20.136286201022145,22.282793867120954,100.85324232081912
5,2,MIN,11,9,586,607,0,607,2935,623,20.68143100511073,21.226575809199318,103.58361774744027
5,2,MIN,12,10,349,651,0,651,1745,16,37.306590257879655,0.9169054441260744,186.53295128939828
5,2,MIN,12,11,349,622,0,622,1745,15,35.64469914040115,0.8595988538681949,178.22349570200572
5,2,MIN,12,12,349,653,0,653,1745,13,37.421203438395416,0.7449856733524355,187.1060171919771
5,2,MIN,12,7,349,632,0,632,1745,18,36.21776504297994,1.0315186246418337,181.0888252148997
5,2,MIN,12,8,349,609,0,609,1745,18,34.89971346704871,1.0315186246418337,174.49856733524356
5,2,MIN,12,9,349,603,0,603,1745,20,34.55587392550144,1.146131805157593,172.77936962750718
5,2,MIN,7,10,7147,2710,0,2710,35735,7236,7.583601511123549,20.249055547782284,37.91800755561774
5,2,MIN,7,11,7147,2700,0,2700,35735,7306,7.555617741709808,20.444941933678468,37.77808870854904
5,2,MIN,7,12,7147,2715,0,2715,35735,7289,7.597593395830418,20.397369525675106,37.98796697915209
5,2,MIN,7,7,7147,2654,0,2654,35735,7319,7.4268924024066045,20.481320833916328,37.13446201203302
5,2,MIN,7,8,7147,2770,0,2770,35735,7300,7.751504127605989,20.42815167203022,38.75752063802994
5,2,MIN,7,9,7147,2727,0,2727,35735,7356,7.631173919126906,20.584860780747167,38.155869595634535
5,2,MIN,8,10,4000,1309,0,1309,20000,13886,6.544999999999999,69.43,32.725
5,2,MIN,8,11,4000,1308,0,1308,20000,13888,6.54,69.44,32.7
5,2,MIN,8,12,4000,1317,0,1317,20000,13895,6.585000000000001,69.475,32.925
5,2,MIN,8,7,4000,1300,0,1300,20000,13844,6.5,69.22,32.5
5,2,MIN,8,8,4000,1294,0,1294,20000,13960,6.47,69.8,32.35
5,2,MIN,8,9,4000,1300,0,1300,20000,13991,6.5,69.955,32.5
5,2,MIN,9,10,2277,1190,0,1190,11390,5153,10.44776119402985,45.2414398595259,52.26174791392183
5,2,MIN,9,11,2277,1188,0,1188,11390,5144,10.430201931518877,45.16242317822651,52.17391304347826
5,2,MIN,9,12,2277,1207,0,1207,11390,5134,10.597014925373134,45.07462686567164,53.00834431269214
5,2,MIN,9,7,2277,1182,0,1182,11390,5132,10.377524143985953,45.05706760316067,51.91040843214756
5,2,MIN,9,8,2277,1228,0,1228,11390,5153,10.781387181738367,45.2414398595259,53.93061045234958
5,2,MIN,9,9,2277,1209,0,1209,11390,5124,10.61457418788411,44.98683055311677,53.0961791831357
5,3,MAX,10,10,1151,798,0,798,5760,2113,13.854166666666668,36.68402777777778,69.33101650738487
5,3,MAX,10,11,1151,811,0,811,5760,2111,14.07986111111111,36.64930555555556,70.46046915725455
5,3,MAX,10,12,1151,814,0,814,5760,2118,14.131944444444445,36.770833333333336,70.72111207645526
5,3,MAX,10,7,1151,814,0,814,5760,2093,14.131944444444445,36.33680555555556,70.72111207645526
5,3,MAX,10,8,1151,812,0,812,5760,2117,14.097222222222221,36.75347222222222,70.54735013032146
5,3,MAX,10,9,1151,802,0,802,5760,2092,13.92361111111111,36.31944444444444,69.67854039965248
5,3,MAX,11,10,586,447,0,447,2935,637,15.229982964224872,21.703577512776832,76.27986348122867
5,3,MAX,11,11,586,454,0,454,2935,624,15.468483816013629,21.260647359454854,77.47440273037543
5,3,MAX,11,12,586,451,0,451,2935,639,15.366269165247019,21.771720613287904,76.96245733788396
5,3,MAX,11,7,586,455,0,455,2935,624,15.502555366269167,21.260647359454854,77.64505119453925
5,3,MAX,11,8,586,445,0,445,2935,627,15.1618398637138,21.362862010221466,75.93856655290102
5,3,MAX,11,9,586,451,0,451,2935,636,15.366269165247019,21.669505962521296,76.96245733788396
5,3,MAX,12,10,349,322,0,322,1745,15,18.45272206303725,0.8595988538681949,92.26361031518626
5,3,MAX,12,11,349,316,0,316,1745,15,18.10888252148997,0.8595988538681949,90.54441260744986
5,3,MAX,12,12,349,321,0,321,1745,14,18.39541547277937,0.8022922636103151,91.97707736389685
5,3,MAX,12,7,349,335,0,335,1745,17,19.197707736389685,0.9742120343839542,95.98853868194843
5,3,MAX,12,8,349,318,0,318,1745,17,18.22349570200573,0.9742120343839542,91.11747851002865
5,3,MAX,12,9,349,333,0,333,1745,15,19.083094555873924,0.8595988538681949,95.41547277936962
5,3,MAX,7,10,7147,2695,0,2695,35735,7287,7.541625857002939,20.39177277179236,37.70812928501469
5,3,MAX,7,11,7147,2668,0,2668,35735,7349,7.466069679585841,20.565272142157546,37.3303483979292
5,3,MAX,7,12,7147,2678,0,2678,35735,7321,7.49405344899958,20.486917587799077,37.4702672449979
5,3,MAX,7,7,7147,2710,0,2710,35735,7330,7.583601511123549,20.512102980271443,37.91800755561774
5,3,MAX,7,8,7147,2664,0,2664,35735,7337,7.454876171820344,20.53169161886106,37.27438085910172
5,3,MAX,7,9,7147,2688,0,2688,35735,7312,7.52203721841332,20.46173219532671,37.6101860920666
5,3,MAX,8,10,4000,1311,0,1311,20000,13507,6.555,67.535,32.775
5,3,MAX,8,11,4000,1292,0,1292,20000,13499,6.460000000000001,67.495,32.300000000000004
5,3,MAX,8,12,4000,1290,0,1290,20000,13532,6.45,67.66,32.25
5,3,MAX,8,7,4000,1281,0,1281,20000,13531,6.404999999999999,67.655,32.025
5,3,MAX,8,8,4000,1299,0,1299,20000,13551,6.494999999999999,67.755,32.475
5,3,MAX,8,9,4000,1288,0,1288,20000,13542,6.4399999999999995,67.71000000000001,32.2
5,3,MAX,9,10,2277,1130,0,1130,11390,5027,9.920983318700614,44.1352063213345,49.62670180061484
5,3,MAX,9,11,2277,1110,0,1110,11390,5028,9.745390693590869,44.14398595258999,48.74835309617918
5,3,MAX,9,12,2277,1113,0,1113,11390,5032,9.771729587357331,44.17910447761194,48.88010540184453
5,3,MAX,9,7,2277,1095,0,1095,11390,5041,9.61369622475856,44.25812115891132,48.08959156785244
5,3,MAX,9,8,2277,1118,0,1118,11390,5122,9.815627743634767,44.969271290605796,49.09969257795345
5,3,MAX,9,9,2277,1104,0,1104,11390,5042,9.692712906057945,44.266900790166815,48.484848484848484
5,3,MIN,10,10,1151,826,0,826,5760,2115,14.340277777777777,36.71875,71.76368375325804
5,3,MIN,10,11,1151,832,0,832,5760,2120,14.444444444444443,36.80555555555556,72.28496959165943
5,3,MIN,10,12,1151,842,0,842,5760,2136,14.618055555555557,37.083333333333336,73.1537793223284
5,3,MIN,10,7,1151,837,0,837,5760,2092,14.531250000000002,36.31944444444444,72.71937445699392
5,3,MIN,10,8,1151,837,0,837,5760,2108,14.531250000000002,36.59722222222222,72.71937445699392
5,3,MIN,10,9,1151,828,0,828,5760,2073,14.374999999999998,35.989583333333336,71.93744569939183
5,3,MIN,11,10,586,494,0,494,2935,644,16.831345826235093,21.94207836456559,84.30034129692832
5,3,MIN,11,11,586,507,0,507,2935,616,17.274275979557068,20.988074957410564,86.51877133105802
5,3,MIN,11,12,586,499,0,499,2935,629,17.001703577512778,21.43100511073254,85.15358361774744
5,3,MIN,11,7,586,501,0,501,2935,632,17.06984667802385,21.533219761499147,85.49488054607508
5,3,MIN,11,8,586,499,0,499,2935,628,17.001703577512778,21.396933560477002,85.15358361774744
5,3,MIN,11,9,586,502,0,502,2935,632,17.103918228279387,21.533219761499147,85.6655290102389
5,3,MIN,12,10,349,488,0,488,1745,15,27.96561604584527,0.8595988538681949,139.82808022922637
5,3,MIN,12,11,349,468,0,468,1745,16,26.81948424068768,0.9169054441260744,134.0974212034384
5,3,MIN,12,12,349,469,0,469,1745,15,26.876790830945556,0.8595988538681949,134.3839541547278
5,3,MIN,12,7,349,499,0,499,1745,18,28.59598853868195,1.0315186246418337,142.97994269340975
5,3,MIN,12,8,349,473,0,473,1745,17,27.106017191977077,0.9742120343839542,135.53008595988538
5,3,MIN,12,9,349,481,0,481,1745,16,27.564469914040114,0.9169054441260744,137.82234957020057
5,3,MIN,7,10,7147,2696,0,2696,35735,7296,7.544424233944312,20.416958164264727,37.72212116972156
5,3,MIN,7,11,7147,2670,0,2670,35735,7299,7.471666433468588,20.42535329508885,37.35833216734294
5,3,MIN,7,12,7147,2683,0,2683,35735,7305,7.508045333706451,20.44214355673709,37.54022666853225
5,3,MIN,7,7,7147,2717,0,2717,35735,7317,7.603190149713167,20.47572408003358,38.01595074856583
5,3,MIN,7,8,7147,2667,0,2667,35735,7332,7.463271302644466,20.517699734154192,37.31635651322233
5,3,MIN,7,9,7147,2692,0,2692,35735,7317,7.533230726178816,20.47572408003358,37.66615363089409
5,3,MIN,8,10,4000,1310,0,1310,20000,13724,6.550000000000001,68.62,32.75
5,3,MIN,8,11,4000,1290,0,1290,20000,13705,6.45,68.525,32.25
5,3,MIN,8,12,4000,1294,0,1294,20000,13728,6.47,68.64,32.35
